primary_artist,primary_artist_id,collaborator_id,collaborator_name
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,6ADtYJyJvWZLBjbeGxVa8I,Terje Venaas
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0BPkZf3Q3FqG4C2wby7goI,The Amstel Octet
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0AxobEukuLBJSezCJbwaSh,The Boto Brazilian Quartet
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,4xsalplb45MFK0pMjebACC,The Mariachi Brass
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0rsOFTSrfAFwunJfGjgB9U,Tony Williams
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,30YHp6jELIUSYUGssR9JRY,Vladimir Cosma
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,3DK2TT2zcwr9AbWTfOHwxS,Wolfgang Lackerschmid
Matt Maltese,12j6dJrPXanCBwY599pZxf,6IiZemRMna678qNhiRkYI5,Bedouine
Matt Maltese,12j6dJrPXanCBwY599pZxf,2T51pCP4efnt6zBBOj6CZT,Bello
Matt Maltese,12j6dJrPXanCBwY599pZxf,4GoD5FJCgC0lbzde7ly44M,Biig Piig
Matt Maltese,12j6dJrPXanCBwY599pZxf,4V30Q8ACPdJCcAmAYibfrH,Dora Jar
Matt Maltese,12j6dJrPXanCBwY599pZxf,2OWXhbFm7SsZN0DXAD7iBg,Etta Marcus
Matt Maltese,12j6dJrPXanCBwY599pZxf,5zVu34ozw0BzXIcNHqkO0u,Liana Flores
Matt Maltese,12j6dJrPXanCBwY599pZxf,0nugNBwdWaptgIAsEtx1It,Searows
The Hellp,5DslL3PUa3BcRlCCEP64A4,73IRHBhotETMmgvRCEyTCS,CFCF
The Hellp,5DslL3PUa3BcRlCCEP64A4,073L1kDK5ruwVLIRHGQgwc,Club Eat
The Hellp,5DslL3PUa3BcRlCCEP64A4,3LE39lgBs68N41XjxH5cLD,damon r.
The Hellp,5DslL3PUa3BcRlCCEP64A4,5JLqvjW3Nyom2OsRUyFsS9,Xiu Xiu
Nick Drake,5c3GLXai8YOMid29ZEuR9y,02giigmzXRx1napcRnVB3u,Becky Drake
Nick Drake,5c3GLXai8YOMid29ZEuR9y,79jWcvPWYWf0kP8x2lticG,Demian Dorelli
Nick Drake,5c3GLXai8YOMid29ZEuR9y,3c8jPkQVkXLAtSQK7lZGXj,Drake Nicholas Rodney
Nick Drake,5c3GLXai8YOMid29ZEuR9y,3z1cp4jtdPSklLE90162gh,Tim Hughes
Nick Drake,5c3GLXai8YOMid29ZEuR9y,5VYPBA36e08yP6JOMvPxau,Worship For Everyone
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3cNzWID6yZ1HN8qj4gqfxF,Abe Lyman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6F0KLRWr6UXJGmre0VAmoP,Al Lewis
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,7jSjq85K3F50qHjh6lZgE7,Al Sherman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1dkK1r4IyXTkDOg4GYSX3Z,Albert Willemetz
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5RRBqx5G1LAFH3fNLrGnv1,Alberta Nichols
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0ZpTX72mWugvYxcmEttA12,Alexander Hyde
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3fnw6uRt2w26bQrNLM5Mnk,Alvin Stoller
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4kCZ5nyurc9eIqLJfUcW0Y,Anonymous
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2K1i8u7UTubgclkz06VnSq,Arnold Johnson
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,49A2uuIj7yUhhJ9pMhRmOb,Arthur Freed
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3H2AqlT0vZ9630Jjh2JcO5,Arthur Herzog Jr.
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4XLSMQK1ko2bDhD4BLgo6A,Artie Shapiro
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5wam12nGWDBIrLDV78TNSF,Artie Shaw
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6dDceDIrgKrOJROiTZ7HMQ,Artie Shaw Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0J070zmjt8tj8GLKbXEWrQ,Azeem
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6pVkGhtBvjj1P52yn0tNLG,Barney Kessel
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4lB6nysP9e9DmNpDvKqNUT,Basil George Adlam
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,34W7ZCX0LZeJd8q6boKGOk,Ben Webster
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5dlCVmfRbWVGOJYHzGyk32,Benny Carter
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,10Ew6Y1CsdjxPPYakGDaCg,Benny Carter All Star Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,02vsGRGxxooTwYwSewH5Aa,Bernie Hanighen
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4sV7LIQMBCRT0cYVXEGGYJ,Bickley Reichner
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0QPRELmxKGcJF6ICz0VWOo,Billie Holiday Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2Ru6Dj5tdUgAzLrXcXje7q,Billy Kyle and His Trio
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,12dss3h8EjRnwfpx7qsAVH,Bob Haggart Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1rQ8RuN5MY5dBeBz81fIho,Buck Clayton
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6dofbFQ6yLtuptW7frFxwy,Buddy DeFranco Quartet
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2I94yBi5nYiyVs00T7NxWA,Burton Lane
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4E34p5gM12ylO22ddcFPpp,Buster Harding & His Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0QDmNSHtRrieJ144Sj7paj,Buster Harding Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4TYE75eI4rO1QTLoDFUUGq,Camarata And His Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5ZbBu38Ltmu0G9xsRUKmZ2,Carl Sigman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5xka456AIsHXnHA3yvirMp,Charles Feelgood
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5zjKpiCCiuKiT6uhSt7aFe,Clarence Williams
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6rrwIOOzyvn76SDbkxjIjS,Cole Porter
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2Hn9fch2OLB5jZuEAVjTCe,Count Basie Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3Cggk9t9ZTw0HJbyNyzZOX,Count De Money
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5L1VmIdqBV8c44jkoIyN7d,Dan Fisher
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6oQRdxsucxvRk6cHtIFhGH,Daniel Yaghoubi
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5XGVwddQPB3HOWI9tACnBe,DJ Swingsett
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,27Dna8L2K2yhjqjpfYxULy,Doris Tauber
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,7ztWzaJwaR5ViCVBTMXYf2,Douglas Cross
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4F7Q5NV6h5TSwCainz8S5A,Duke Ellington
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4Up5NIBDcGXsFk2lcsHaNG,Eddie Heywood
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3eneDc8efLyQv19cA432pd,Eddie Heywood Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3BjC86pO0Sq4CT62AhewQA,Eddie Heywood Trio
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3bwLn0xMvmlqC16NXeqzT9,Edgar Fairchild
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6s5FwWdfwv6PHHajAQFNBJ,Ervin Drake
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5ei8C5yFyZbLjt88hKCO36,Everett Robbins
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0cMEAybNPPGRlUudLZNkrc,Flournoy E. Miller
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,60OisjHdvkGEK0SkxESarS,Frank Signorelli
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3eICIybvJg28z4AR0vOEWC,Fred E. Ahlert
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6p6HKF4qA8vfY9zvtAWqKk,George Cory
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1YuknfkSYTTbolRpwZBOv4,George Gershwin
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4fjplLvwxCjHuGKj6V1vFs,Gilbert Millstein
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4OZ7Sn6oDMsaI98rWJcEBk,Gilbert Milstein
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,58wzyK6DupVsypvs3QV2Fo,Gordon Jenkins
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0te6SxImmbdkGXxSQw9lmK,Gordon Jenkins And Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2NFiZmyMFJ17AZkV3b7C5F,Gus Arnheim
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2yXnoVcQev0pnyIu77Bhnh,Gus Kahn
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,7MOUyX1yT017l1Zt0mExIA,Harold Arlen
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4rZoL92ShDgN9SLLg4OPPN,"Harry ""Sweets"" Edison"
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5WYCu9phmEwY91Aupwdv5n,Harry M. Woods
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2zWl3bTi80586eXAl0bmUW,Harry Richman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6q7hvWqKHrR1iKqGdDykMh,Hasan Nasser
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6ys8UConnvI1LUcjd9it0Z,Herman Hupfeld
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6Yd6jR0AcWlI8JjJ954IDV,Ira Gershwin
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3XArl5nATCC97uGbg1Ssqo,Irene Higginbotham
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2wS11rQoFQw3E2CpPO15Sn,Irvin Graham
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5qHUG55eG5O5GQOopOlwvY,Irving Kahal
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2iWFAnGNkoJ2U9FJg3XS4M,Irving Mills
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4OWTlYl5kkhaZEsyjUhouC,Isham Jones
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5IBkss8RwasiJY2sj5qEdM,J. Fred Coots
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5a1SYaE5FrBtVfarX0vto0,Jack King
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0PUerSQtT9qfXDtwxAyNsx,Jacques Charles
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0BMlIte9CqjItQ6mh2GoGi,James P. Johnson
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2dySnST5wfqZcPQFfFe2ei,James Trummy Young
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4k5IDZaZEewWUGrfi7wNjO,James V. Monaco
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4ZBiItqbJlCp8CwbC5gTke,Jay Gorney
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5qG9HBDiVg6ONHTPl4MGnq,Jazzy Nice
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,09E7wcrEyqU2n1rnhzVT0h,Jerome Kern
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6iju57wVv8TZo8AwR1Xwfo,Jimmy Davis
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,7r1YNrUHsmDmcVCg8P4piG,Jimmy McHugh
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1UtC17i2QMBMueJrrgxpsP,Jimmy Mundy
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5uN9BmZWzjh2YGQVni3m8D,Jimmy Rowles
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1G2e0Z2lHJeLHqxSgDuAI1,Jimmy Sherman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3aj8NPpdh8d5DDQmsu3Xx9,John Simmons
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0VQ5tyh73r82WVl9Pv9GGa,John Simmons & His Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,42KJZCdYY6NdacA6z3pqV2,John Simmons Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0mzeuEu2tXNjhVNc1sKVWI,Johnny Green
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,06jU6VB0NXlgWinMDrhsQ3,L.E. Freeman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3HxH8Pk8qZ64NK3mySj56h,Larry Bunker
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2QtNtEUIcCHpnPshtHgckM,Leo Robin
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2LmyJyCF5V1eQyvHgJNbTn,Leonard Bernstein
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,7Bn2QlcpDDyGFV5Dj2g5u3,Lew Brown
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4AnpCVHtE63ruGpL6EK73c,Lewis Allen
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6zhZrUHkhUx3IlSy0sqjyF,Lewis Raymond
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0kNb6n7oZfaHo6Tn49uASB,Lou Handman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3gFOQrALuwUvvtXU4dOg4G,Louis Alter
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,19eLuQmk9aCobbVDHc6eek,Louis Armstrong
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,19g9muZWTX3wIFIRi4YxgS,Maceo Pinkard
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3BIcD1NWWTkj523TLFoGlo,Madison Park
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3edkT73SupVzW02Mz8TlZf,Maely Dufty
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4cP0bprQSFtZdI9QEKKZA3,Mal Waldron
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,67DAjluM9geRE23OmkqEFP,Mal Waldron's All Stars
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6QcBFiFbvgbOpYZ4gdM6MY,Mann Holiner
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3bbZyCoYI2wIs3YoHqKTrL,Matty Malneck
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5La2e8R1ozyQehF1UMXWzA,Maurice Yvain
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6lnzO1b4nUsWroqGzESqJ2,Max Kortlander
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4i45b5rcF1YInIEhrzz3Cw,Milton Pascal
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5JOSZyx95Op5w6k1H9wRBW,Neil Moret
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4VNKVCluxMcjqwYJm3yuQ3,Nickodemus
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3zh5eCo8PFQHHABSlvfxv0,Norman Cloutier
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4NQPiiaJak2p93c2hl5rNQ,Oscar Peterson Quartet
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1mZm40boQmdGKicfbNkd0r,Paul Whiteman
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0tIS1GWwrWqr4DHK0RLg5u,Paul Whiteman & His Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6wseuBrIgCBR6FmIGiFxIa,Phil Webb
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0ntOzlVKKRh9fYWkPzSPZx,Poppy Seed
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,62bRiAqGDOJvcfnr1eWExo,Porter Grainger
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,4ITwY9MdPqxYh8BVsA7Qnb,Ralph Rainger
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,48lI2CSWSbR8X1TmCl86wq,Ray Ellis And His Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3EXPoeBfFwI9LqZNJaEkEs,Ray Ellis Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,5ZCIBTruXBxbtCZ0IztQWI,Ray Noble
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,37qczsM1eZwCtxy0U5n0fk,Red Mitchell
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3Wbtuor3KMFaYxdYtH17e6,Rezső Seress
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0Q6sCbFppz1bcF6WsU3jXy,Richard A. Whiting
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,16RFMERmUe4ARPen9G7FGq,Roger Ramirez
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1eSwxDbbYS3wXfCBqO9Y98,Roland Richards
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6JvUOG4JFmgNW6jjwm71uU,Sammy Cahn
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6DcuGTufMNJ15KJuZpptqz,Sammy Fain
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,66V08RkLz02tAAgKPPqlS4,Saul Chaplin
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0lhTT3G4RqrEaqWcIDtt0G,Scott Schlacter
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6U9YbTX9xUAocVGXsiH84f,Seymour Simons
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,04aXJJTCmpNfMOTSUf3Whr,Sigmund Romberg
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3Deh2yWoVWukOCJMMa1wT9,Simon Cooper
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3NVGdwPHFaM5OhgX0hU6V3,Spencer Williams
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0FMucZsEnCxs5pqBjHjIc8,Stan Getz
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1LLaJueP0g0OCbFeZdSpGG,Studio ensemble
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3GfDphGhAyCJYquWOCeSOr,Sultan Nasser
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0Y0kqoEdmURT48Od9DA8WC,Sy Oliver & His Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2dsG3u5vUZSGpQGEsq1unH,Takuya Nakamura
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0tg5uVI4VjzZOFzBryJZii,Teddy Wilson
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2aBZG9rDcbVyEVodGQ6CUZ,Teddy Wilson Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1n8PJz09JuuKA4ouK55w4s,The Bill Stegmeyer Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6PFVx4Huv5WVqRCMu4dibS,The Stardusters
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,2XWd2yH74Q5K3MZISakw2f,The Sy Oliver Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3wtfcI8iPGKBmnalt0013v,Tony Scott
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,7gYt78u408ACultjWMAMxo,Toots Camarata Orchestra
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,66wHlBv24mr1yH7F4aF6yk,Vernon Duke
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,017kNw7WqInD6YmzxEXXWI,Victor Schertzinger
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,7mDbAZV24eEmw5VJpKlCi9,W.C. Handy
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,3KCvAuytPxkhis286qSO82,Walter Bishop
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,6zeneEyiHJB78Lthi6CHuQ,Walter Donaldson
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,14h13yS5agZnshdTSNkfGl,Wesley Sox Wilson
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,24xcIpCLy0s6N4WeQ0FvyP,William Dufty
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,1Gw0Q0Oyi46o9Qd5oOQuv9,Zeb
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,42GntIsGvPodWAzBqhEFKD,4 Hits and A Miss
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2tfWguHr2nj4e8KXLKciVq,André Previn
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,6NtBGfv5JpQ7NbcKW5UHKq,Andy Love Quintet
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0FCCRenjrFtpr2x3IEWW0j,Barrett Deems
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,1ovp96z0Med6m1qAN3f7Qt,Billy Kyle
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2Ru6Dj5tdUgAzLrXcXje7q,Billy Kyle and His Trio
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,1xOCzN0vNLPS8DQPVKCFPh,Bobby Durham
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,7fFI4TmYbHl6BJ5zliN8dE,Bobby Orton's Teen-Aces
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4Kc6NZ1vJIPb1SA6poK0lc,Buddy Bregman Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4TYE75eI4rO1QTLoDFUUGq,Camarata And His Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,7AgtFmxbJL1wDbp7yYrzQb,Chick Webb
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,7D2ok8tJYECMjXxSKMHfXm,Chick Webb And His Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,7xqRHVpw6NPyOS9YTamATT,Chick Webb Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4zef2ByBl6wZGFPvYWve6o,Cootie Williams
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2jFZlvIea42ZvcCw4OeEdA,Count Basie
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2Hn9fch2OLB5jZuEAVjTCe,Count Basie Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4OCb8pVn2IA6XdfqRYBnG2,Crummy Young
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4yKQoPZEUFCAdF56D0xFvX,Dale Jones
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4F7Q5NV6h5TSwCainz8S5A,Duke Ellington
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,3W4GTSHxlqXfXjdmSNIbTB,Duke Ellington Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4Up5NIBDcGXsFk2lcsHaNG,Eddie Heywood
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0ObFsHKsujQRFXqEL6Q0Jc,Edmond Hall
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,1HDR9tHRZtaRr3nnuBilmA,Ellis Larkins
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,06nevPmNVfWUXyZkccahL8,Gregory Porter
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,5x0dVyTd6gvau4vvEj9mqf,Hamptonians
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,7kpMVXtfrN2Oz2wJOrvdro,JATP All Stars
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0ACPTeCCISwfnDF8vFPBMP,Jerry Gray & His Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,5DdZypKUQczlVue19K4VPw,Jimmy Jones Trio
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4DuZTASH5eSyd0K73W6fuZ,Joe Pass
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,7FMGtucexJvUxVz7scydEL,Joe Williams
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,19V5lN9FKs1TVdFf9PzzKW,Kaoru Inami
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,6rks1436lPBt6lPPSJ9nJh,Keter Betts
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2PjgZkwAEk7UTin4jP6HLP,Lionel Hampton
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,4k0ZBDhNiVAowGXlJaD5IT,Lou Levy Quartet
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,19eLuQmk9aCobbVDHc6eek,Louis Armstrong
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2nRbxpnBMMbtMBWH5QdqH2,Louis Jordan
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,62FPyLpIhmk27hBw6RHlhh,Louis Jordan & His Tympany Five
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,7uwqjGJK6FsNMZxkcbh4G4,Louise Jordan & His Typmany Five
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,59w6POLuDPBBzkjKLG1SC2,Marty Paich & His Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,3OjrMrMSWhKrzskmxcmQpF,Marty Paich's Dektette
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,6PyGlGbMoNqkofF14K4BWb,Nelson Riddle
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,1UDViCfDtfQ1Bi8IB2DRle,Nelson Riddle & His Orchestra
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,3I3Jb7GD2tAy4yefo7pZD2,Norman Granz
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0ldU0QJm31y0d6f57R1G2A,Oscar Peterson Trio
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,23hRv3SqLMrj4i3b3tfUu4,Paul Gonsalves
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0s6sxkM5aWk39IS3QwDuuL,Paul Smith
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,3EVyH5tLgdq62aXTdKfzey,Paul Weston And His Orchestra
